ID,CategorySinglePlayer,CategoryMultiplayer,CategoryCoop,CategoryMMO,CategoryInAppPurchase,CategoryIncludeSrcSDK,CategoryIncludeLevelEditor,CategoryVRSupport
466500,True,False,False,False,False,False,False,False
466560,True,True,False,False,False,False,False,False
466580,True,False,False,False,False,False,False,False
466720,True,False,False,False,False,False,False,False
466730,True,False,False,False,False,False,False,False
466770,True,True,False,False,False,False,True,False
466780,True,False,False,False,False,False,False,False
466790,True,False,False,False,False,False,False,False
466800,True,False,False,False,False,False,False,False
466820,True,False,False,False,False,False,False,False
466830,True,False,False,False,False,False,False,False
466840,True,False,False,False,False,False,False,False
466870,True,False,False,False,False,False,False,False
466890,True,False,False,False,False,False,False,False
466910,False,True,False,False,True,False,False,False
466920,True,False,False,False,False,False,False,False
466980,False,True,True,False,False,False,True,False
467000,True,False,False,False,False,False,False,False
467010,True,False,False,False,False,False,False,False
467090,True,False,False,False,False,False,False,False
467120,True,False,False,False,False,False,True,False
467170,True,False,False,False,False,False,False,False
467210,True,False,False,False,False,False,False,False
467220,True,False,False,False,False,False,False,False
467310,True,False,False,False,False,False,False,False
467320,True,True,False,False,False,False,False,False
467330,True,False,False,False,False,False,False,False
467340,True,False,False,False,False,False,False,False
467350,True,False,False,False,False,False,False,False
467370,True,False,False,False,False,False,False,False
467380,True,False,False,False,False,False,False,False
467390,True,False,False,False,False,False,False,False
467430,True,False,False,False,False,False,False,False
467460,True,False,False,False,False,False,False,False
467480,True,False,False,False,False,False,False,False
467520,False,False,False,False,False,False,False,False
467530,True,False,False,False,False,False,False,False
467540,True,True,True,False,False,False,False,False
467560,True,False,False,False,False,False,False,False
467760,False,True,False,False,False,False,True,False
467780,True,False,False,False,False,False,False,False
467790,True,False,False,False,False,False,True,False
467810,False,True,True,False,False,False,True,False
467820,False,True,False,False,False,False,False,False
467850,True,False,False,False,False,False,False,False
467890,True,False,False,False,False,False,False,False
467900,True,True,True,False,False,False,False,False
467910,True,True,True,False,False,False,False,False
467930,True,False,False,False,False,False,False,False
467940,True,False,False,False,False,False,False,False
467950,True,False,False,False,False,False,False,False
467960,True,False,False,False,False,False,False,False
467990,False,True,False,False,True,False,False,False
468050,True,False,False,False,False,False,False,False
468070,False,False,False,True,False,False,False,False
468080,True,False,False,False,False,False,False,False
468100,True,True,True,False,False,False,False,False
468130,True,False,False,False,False,False,False,False
468150,True,True,False,False,False,False,True,False
468170,True,False,False,False,False,False,False,False
468240,True,True,False,False,True,False,False,False
468310,True,False,False,False,False,False,False,False
468320,True,True,False,False,False,False,False,False
468490,True,False,False,False,False,False,False,False
468530,True,False,False,False,False,False,False,False
468560,False,True,True,False,False,False,False,False
468570,True,False,False,False,False,False,False,False
468650,True,False,False,False,False,False,False,False
468700,True,False,False,False,False,False,False,False
468740,True,False,False,False,False,False,False,False
468780,True,True,False,False,False,False,False,False
468800,False,True,False,False,False,False,False,False
468820,True,False,False,False,False,False,False,False
468900,False,False,False,False,False,False,False,False
468930,True,False,False,False,False,False,False,False
469560,True,False,False,False,False,False,False,False
469600,False,True,True,False,True,False,True,False
469610,True,False,False,False,False,False,False,False
469650,True,False,False,False,False,False,False,False
469710,True,True,False,False,False,False,False,False
469730,True,False,False,False,False,False,False,False
469830,True,True,True,False,False,False,False,False
469890,True,False,False,False,False,False,False,False
469900,True,False,False,False,False,False,False,False
469920,True,True,True,True,False,False,False,False
469980,True,False,False,False,False,False,False,False
469990,True,False,False,False,False,False,False,False
470030,True,False,False,False,False,False,False,False
470040,False,True,False,False,False,False,False,False
470060,True,False,False,False,False,False,False,False
470090,True,False,False,False,False,False,False,False
470130,True,False,False,False,False,False,False,False
470140,False,True,True,False,False,False,False,False
470170,True,False,False,False,False,False,False,False
470260,True,False,False,False,False,False,False,False
470270,True,False,False,False,False,False,False,False
470280,True,False,False,False,False,False,False,False
470320,False,False,False,False,False,False,False,False
470330,False,False,False,False,False,False,False,False
470340,False,False,False,False,False,False,False,False
470360,False,False,False,False,False,False,False,False
470370,False,False,False,False,False,False,False,False
470380,False,False,False,False,False,False,False,False
470390,False,False,False,False,False,False,False,False
470400,False,False,False,False,False,False,False,False
470410,False,False,False,False,False,False,False,False
470420,False,False,False,False,False,False,False,False
470430,False,False,False,False,False,False,False,False
470440,True,False,False,False,False,False,True,False
470450,True,False,False,False,False,False,False,False
470480,True,True,False,False,False,False,True,False
470490,True,False,False,False,False,False,False,False
470590,True,False,False,False,False,False,False,False
470600,True,False,False,False,False,False,False,False
470740,True,False,False,False,False,False,False,False
470760,True,False,False,False,False,False,False,False
470780,True,False,False,False,False,False,False,False
470890,True,True,False,False,False,False,False,False
471010,True,False,False,False,False,False,False,False
471160,True,False,False,False,False,False,False,False
471170,True,False,False,False,False,False,True,False
471220,True,True,True,False,False,False,False,False
471260,True,False,False,False,False,False,False,False
471270,True,False,False,False,False,False,False,False
471380,True,False,False,False,False,False,False,False
471550,True,True,True,False,False,False,False,False
471570,True,False,False,False,False,False,False,False
471580,False,False,False,False,False,False,False,False
471630,True,False,False,False,False,False,False,False
471640,True,False,False,False,False,False,True,False
471660,True,False,False,False,False,False,False,False
471710,False,True,True,False,False,False,False,False
471720,True,False,False,False,False,False,False,False
471730,True,True,False,False,False,False,False,False
471770,True,False,False,False,False,False,False,False
471910,True,False,False,False,False,False,False,False
471920,True,False,False,False,False,False,False,False
472060,True,True,False,False,False,False,False,False
472680,True,False,False,False,False,False,False,False
472720,True,False,False,False,False,False,False,False
472740,True,False,False,False,False,False,False,False
472770,True,True,False,False,False,False,False,False
472830,True,False,False,False,False,False,False,False
472870,True,False,False,False,False,False,False,False
473050,True,False,False,False,False,False,False,False
473140,True,False,False,False,False,False,False,False
473450,True,False,False,False,False,False,False,False
473460,True,False,False,False,False,False,False,False
473470,True,False,False,False,False,False,False,False
473480,True,False,False,False,False,False,False,False
473490,True,False,False,False,False,False,False,False
473510,True,False,False,False,False,False,False,False
473520,True,False,False,False,False,False,False,False
473540,True,False,False,False,False,False,False,False
473560,True,False,False,False,False,False,False,False
473580,True,False,False,False,False,False,False,False
473610,True,False,False,False,False,False,False,False
473620,True,True,True,False,False,False,False,False
473630,True,False,False,False,False,False,False,False
473640,True,False,False,False,False,False,False,False
473650,True,False,False,False,False,False,False,False
473670,True,False,False,False,False,False,False,False
473690,True,True,True,False,False,False,False,False
473710,True,False,False,False,False,False,False,False
473720,True,False,False,False,False,False,False,False
473730,True,False,False,False,False,False,False,False
473770,True,False,False,False,False,False,True,False
473800,True,True,False,False,False,False,False,False
473810,True,True,True,True,True,False,False,False
473840,True,False,False,False,False,False,False,False
473910,True,False,False,False,False,False,False,False
473920,True,False,False,False,False,False,False,False
473950,True,False,False,False,False,False,False,False
473970,True,False,False,False,False,False,False,False
474010,True,False,False,False,False,False,False,False
474030,True,False,False,False,False,False,False,False
474050,True,False,False,False,False,False,False,False
474210,True,False,False,False,False,False,False,False
474240,True,False,False,False,False,False,False,False
474620,True,False,False,False,False,False,False,False
474730,True,True,False,False,False,False,False,False
474750,True,False,False,False,False,False,False,False
474780,True,False,False,False,False,False,False,False
474790,True,True,True,False,False,False,False,False
474820,True,False,False,False,False,False,False,False
474870,True,False,False,False,False,False,False,False
474880,True,False,False,False,False,False,False,False
474890,True,False,False,False,False,False,False,False
474910,True,False,False,False,False,False,False,False
474960,True,False,False,False,False,False,False,False
474980,True,False,False,False,False,False,False,False
475050,True,False,False,False,False,False,False,False
475060,True,False,False,False,False,False,False,False
475080,True,False,False,False,False,False,False,False
475090,True,False,False,False,False,False,False,False
475100,True,True,False,True,True,False,False,False
475150,True,True,True,False,False,False,True,False
475220,True,False,True,False,False,False,False,False
475240,True,False,False,False,False,False,False,False
475430,True,True,True,False,False,False,False,False
475470,True,False,False,False,False,False,False,False
475490,True,False,False,False,False,False,False,False
475520,True,False,False,False,False,False,False,False
475550,True,False,False,False,False,False,False,False
475620,True,False,False,False,False,False,False,False
475630,False,True,False,True,False,False,False,False
475960,True,False,False,False,False,False,False,False
475990,True,False,False,False,False,False,False,False
476020,True,False,False,False,False,False,False,False
476030,True,False,False,False,False,False,False,False
476240,True,False,False,False,False,False,False,False
476370,True,False,False,False,False,False,False,False
476410,True,False,False,False,False,False,False,False
476450,True,False,False,False,False,False,False,False
476460,True,False,False,False,False,False,False,False
476490,True,False,False,False,False,False,False,False
476510,True,False,False,False,False,False,False,False
476530,True,False,False,False,False,False,False,False
476650,True,False,False,False,False,False,False,False
476700,True,False,False,False,False,False,False,False
476710,True,False,False,False,False,False,False,False
476880,True,False,False,False,False,False,False,False
476920,True,False,False,False,False,False,False,False
476930,True,False,False,False,False,False,False,False
477010,True,False,False,False,False,False,False,False
477130,True,False,False,False,False,False,False,False
477140,True,False,False,False,False,False,False,False
477160,True,True,False,False,False,False,False,False
477170,True,True,True,False,False,False,False,False
477180,False,True,False,False,False,False,False,False
477200,True,True,True,False,False,False,False,False
477270,True,False,False,False,False,False,False,False
477290,True,True,True,False,False,False,False,False
477310,True,False,False,False,False,False,False,False
477720,True,False,False,False,False,False,False,False
477730,True,False,False,False,False,False,False,False
477750,True,False,False,False,False,False,False,False
477770,True,True,False,False,False,False,False,False
477800,True,False,False,False,False,False,False,False
477900,True,False,False,False,False,False,False,False
477910,True,False,False,False,False,False,False,False
477950,True,False,False,False,False,False,False,False
477980,True,False,False,False,False,False,False,False
478010,True,False,False,False,False,False,False,False
478020,True,False,False,False,False,False,False,False
478210,True,False,False,False,False,False,False,False
478950,True,False,False,False,False,False,False,False
478960,False,False,False,False,False,False,False,False
478980,True,True,True,False,False,False,False,False
479000,True,False,False,False,False,False,False,False
479010,False,False,False,False,False,False,False,False
479020,True,False,False,False,False,False,False,False
479040,True,False,False,False,False,False,False,False
479100,True,False,False,False,False,False,True,False
479110,True,False,False,False,False,False,False,False
479130,False,False,False,False,False,False,False,False
479140,True,False,False,False,False,False,False,False
479150,True,False,False,False,False,False,False,False
479170,False,True,False,False,False,False,False,False
479180,True,True,False,False,False,False,False,False
479260,True,False,False,False,False,False,False,False
479310,True,False,False,False,False,False,True,False
479330,True,False,False,False,False,False,False,False
480410,True,True,False,False,False,False,False,False
480450,True,True,False,False,False,False,False,False
480480,True,False,False,False,False,False,False,False
480500,True,True,False,False,True,False,False,False
480690,True,False,False,False,False,False,False,False
480780,True,False,False,False,False,False,False,False
480900,True,False,False,False,False,False,False,False
481110,True,False,False,False,False,False,False,False
481180,True,False,False,False,False,False,False,False
481420,True,False,False,False,False,False,False,False
481870,True,True,True,False,False,False,False,False
481900,False,False,False,False,False,False,False,False
481910,False,False,False,False,False,False,False,False
481930,False,False,False,False,False,False,False,False
481940,False,False,False,False,False,False,False,False
481950,True,False,False,False,False,False,False,False
482040,False,False,False,False,False,False,False,False
482050,False,False,False,False,False,False,False,False
482060,False,False,False,False,False,False,False,False
482070,False,False,False,False,False,False,False,False
482120,True,False,False,False,False,False,False,False
482210,True,False,False,False,False,False,False,False
482300,True,False,False,False,False,False,False,False
482330,True,False,False,False,False,False,False,False
482390,True,False,False,False,False,False,False,False
482400,True,False,False,False,False,False,False,False
482440,True,False,False,False,False,False,False,False
482460,False,True,False,False,False,False,False,False
482470,False,False,False,False,False,False,False,False
482480,False,False,False,False,False,False,False,False
482490,False,False,False,False,False,False,False,False
482500,False,False,False,False,False,False,False,False
482510,False,False,False,False,False,False,False,False
482520,False,False,False,False,False,False,False,False
482530,False,False,False,False,False,False,False,False
482540,False,False,False,False,False,False,False,False
482550,False,False,False,False,False,False,False,False
482560,False,False,False,False,False,False,False,False
482570,False,False,False,False,False,False,False,False
482580,False,False,False,False,False,False,False,False
482590,False,False,False,False,False,False,False,False
482600,False,False,False,False,False,False,False,False
482620,False,False,False,False,False,False,False,False
482630,False,False,False,False,False,False,False,False
482640,False,False,False,False,False,False,False,False
482660,False,False,False,False,False,False,False,False
482670,False,False,False,False,False,False,False,False
482680,False,False,False,False,False,False,False,False
482690,False,False,False,False,False,False,False,False
482700,False,False,False,False,False,False,False,False
482710,False,False,False,False,False,False,False,False
482730,True,True,False,False,False,False,False,False
482750,True,False,False,False,False,False,False,False
482890,True,False,False,False,False,False,False,False
482920,True,True,False,True,True,False,False,False
482990,True,False,False,False,False,False,False,False
483260,True,False,False,False,False,False,False,False
483680,True,False,False,False,False,False,False,False
483690,False,False,False,False,False,False,False,False
483700,False,False,False,False,False,False,False,False
483710,False,False,False,False,False,False,False,False
483720,False,False,False,False,False,False,False,False
483730,False,False,False,False,False,False,False,False
483740,False,False,False,False,False,False,False,False
483820,True,False,False,False,False,False,False,False
483850,False,True,False,False,False,False,False,False
483870,False,False,False,False,False,False,False,False
483880,False,False,False,False,False,False,False,False
483890,False,False,False,False,False,False,False,False
483900,False,False,False,False,False,False,False,False
483910,False,False,False,False,False,False,False,False
483920,False,False,False,False,False,False,False,False
483950,False,False,False,False,False,False,False,False
483960,True,False,False,False,False,False,False,False
483970,True,False,False,False,False,False,False,False
483980,True,False,False,False,False,False,False,False
484350,True,False,False,False,False,False,False,False
484870,True,True,True,False,False,False,False,False
484890,True,True,True,False,False,False,False,False
484930,True,False,False,False,False,False,False,False
484950,True,False,False,False,False,False,False,False
485000,True,True,False,False,True,False,False,False
485040,True,False,False,False,False,False,False,False
485080,True,False,False,False,False,False,True,False
485110,True,False,False,False,False,False,False,False
485120,True,True,False,False,False,False,False,False
485130,True,False,False,False,False,False,False,False
485150,False,False,False,False,False,False,False,False
485160,True,False,False,False,False,False,False,False
485220,True,False,False,False,False,False,False,False
485230,True,False,False,False,False,False,False,False
485240,True,False,False,False,False,False,False,False
485260,True,True,True,False,False,False,False,False
485270,True,False,False,False,False,False,False,False
485290,True,False,False,False,False,False,False,False
485310,False,True,False,False,False,False,False,False
485330,True,False,False,False,False,False,False,False
485340,True,False,False,False,False,False,False,False
485350,True,False,False,False,False,False,False,False
485360,True,False,False,False,False,False,False,False
485370,False,True,False,False,False,False,False,False
485380,True,False,False,False,False,False,False,False
485390,True,False,False,False,False,False,False,False
485410,True,False,False,False,False,False,False,False
485420,True,False,False,False,False,False,False,False
485440,True,False,False,False,False,False,False,False
485450,True,False,False,False,False,False,False,False
485490,True,False,False,False,False,False,False,False
485500,True,False,False,False,False,False,False,False
485560,True,False,False,False,False,False,False,False
485570,True,False,False,False,False,False,False,False
485590,False,True,True,False,False,False,False,False
485600,True,False,False,False,False,False,False,False
485620,True,True,False,False,False,False,False,False
485630,True,False,False,False,False,False,False,False
485640,True,False,False,False,False,False,False,False
485660,True,False,False,False,False,False,False,False
485690,True,False,False,False,False,False,False,False
485700,True,False,False,False,False,False,False,False
485730,True,False,False,False,False,False,False,False
485740,True,False,False,False,False,False,False,False
485750,True,False,False,False,False,False,False,False
485760,True,False,False,False,True,False,False,False
485780,True,False,False,False,False,False,False,False
485800,True,False,False,False,False,False,False,False
485820,True,False,False,False,False,False,False,False
485830,True,False,False,False,False,False,False,False
485860,True,False,False,False,False,False,False,False
485870,True,False,False,False,False,False,False,False
485880,True,False,False,False,False,False,False,False
485890,True,False,False,False,False,False,False,False
485900,True,False,False,False,False,False,False,False
485920,True,False,False,False,False,False,False,False
485950,True,False,False,False,False,False,False,False
485970,True,False,False,False,False,False,True,False
485980,True,False,False,False,False,False,False,False
486020,True,False,False,False,False,False,False,False
486120,True,False,False,False,False,False,False,False
486130,True,False,False,False,False,False,False,False
486140,True,False,False,False,False,False,False,False
486150,True,False,False,False,False,False,False,False
486170,True,False,False,False,False,False,False,False
486230,True,False,False,False,False,False,False,False
486290,True,False,False,False,False,False,False,False
486300,True,False,False,False,False,False,False,False
486340,True,False,False,False,False,False,False,False
486350,True,True,True,False,False,False,False,False
486360,True,False,False,False,False,False,False,False
486470,True,False,False,False,False,False,False,False
486480,True,False,False,False,False,False,False,False
486490,True,False,False,False,False,False,False,False
486500,True,True,True,False,False,False,False,False
486510,True,True,False,False,False,False,False,False
486550,True,False,False,False,False,False,False,False
486630,True,False,False,False,False,False,False,False
486640,True,False,False,False,False,False,False,False
486650,True,False,False,False,False,False,False,False
486660,True,False,False,False,False,False,False,False
486720,True,False,False,False,False,False,False,False
486760,True,False,False,False,False,False,False,False
486780,True,False,False,False,False,False,False,False
486810,True,False,False,False,False,False,False,False
486820,True,False,False,False,False,False,False,False
486840,True,False,False,False,False,False,False,False
486850,True,False,False,False,False,False,False,False
486880,True,False,False,False,False,False,True,False
487020,True,False,False,False,False,False,False,False
487030,True,True,False,False,False,False,False,False
487160,True,True,True,False,False,False,False,False
487180,True,False,False,False,False,False,False,False
487220,True,False,False,False,False,False,False,False
487250,True,True,False,False,False,False,False,False
487270,True,False,True,False,False,False,False,False
487330,True,True,False,False,False,False,False,False
487370,True,False,False,False,False,False,False,False
487380,True,False,False,False,False,False,False,False
487420,True,False,False,False,False,False,False,False
487430,True,False,False,False,False,False,False,False
487530,True,False,False,False,False,False,False,False
487580,True,True,False,False,False,False,False,False
487590,True,False,False,False,False,False,False,False
487600,True,False,False,False,False,False,False,False
487620,True,False,False,False,False,False,False,False
487630,True,False,False,False,False,False,False,False
487700,True,False,False,False,False,False,False,False
487720,True,False,False,False,True,False,False,False
487740,True,False,False,False,False,False,False,True
487770,True,False,False,False,False,False,False,False
488040,True,False,False,False,False,False,False,False
488070,True,False,False,False,False,False,False,False
488150,True,False,False,False,False,False,False,False
488160,False,True,False,False,True,False,False,False
488200,True,False,False,False,False,False,False,False
488210,True,False,False,False,False,False,False,False
488220,True,False,False,False,False,False,False,False
488280,True,True,False,False,False,False,False,False
488310,True,False,False,False,False,False,False,False
488330,True,False,False,False,False,False,False,False
488350,True,True,True,False,False,False,False,False
488360,True,False,False,False,False,False,False,False
488430,True,True,False,False,False,False,False,False
488460,True,False,False,False,False,False,False,False
488500,True,False,False,False,False,False,False,False
488510,True,False,False,False,False,False,False,False
488550,True,True,False,False,False,False,False,False
488580,True,False,False,False,False,False,False,False
488590,True,False,False,False,False,False,False,False
488660,True,False,False,False,False,False,False,False
488680,True,False,False,False,False,False,False,False
488720,False,True,False,True,False,False,False,False
488760,True,False,False,False,False,False,False,False
488821,True,True,True,False,False,False,False,False
488822,True,True,True,False,False,False,False,False
488823,True,True,True,False,False,False,False,False
488824,True,True,True,False,False,False,False,False
488890,True,False,False,False,False,False,False,False
488960,True,False,False,False,False,False,False,False
489000,False,True,True,True,False,False,False,False
489020,True,False,False,False,False,False,False,False
489050,True,False,False,False,False,False,False,False
489070,True,False,False,False,False,False,False,False
489100,True,False,False,False,False,False,False,False
489140,True,False,False,False,False,False,False,False
489160,True,False,False,False,False,False,False,False
489170,True,False,False,False,False,False,False,False
489180,False,False,False,False,False,False,False,False
489220,True,False,False,False,False,False,False,False
489360,True,False,False,False,False,False,False,False
489380,True,True,True,False,False,False,False,False
489400,True,False,False,False,False,False,False,False
489460,True,False,False,False,False,False,False,False
489470,True,False,False,False,False,False,False,False
489580,True,False,False,False,False,False,False,False
489610,True,False,False,False,False,False,False,False
489660,True,False,False,False,False,False,False,False
489700,True,False,False,False,False,False,False,False
489730,True,False,False,False,False,False,False,False
489740,True,False,False,False,False,False,False,False
489810,True,False,False,False,False,False,False,False
489830,True,False,False,False,False,False,False,False
489890,True,False,False,False,False,False,False,False
489900,True,False,False,False,False,False,False,False
489930,True,False,False,False,False,False,False,False
489940,False,True,False,False,False,False,False,False
490100,True,False,False,False,False,False,False,False
490160,True,False,False,False,False,False,False,False
490170,True,False,False,False,False,False,False,False
490230,True,False,False,False,False,False,False,False
490250,True,False,False,False,False,False,False,False
490300,True,False,False,False,False,False,False,False
490380,True,False,False,False,False,False,False,False
490390,True,False,False,False,False,False,False,False
490430,True,False,False,False,False,False,False,False
490450,True,True,False,False,False,False,False,False
490490,True,False,False,False,False,False,False,False
490520,False,False,False,False,False,False,False,False
490530,False,False,False,False,False,False,False,False
490540,False,False,False,False,False,False,False,False
490550,False,False,False,False,False,False,False,False
490560,False,False,False,False,False,False,False,False
490570,False,False,False,False,False,False,False,False
490580,False,False,False,False,False,False,False,False
490590,False,False,False,False,False,False,False,False
490600,False,False,False,False,False,False,False,False
490610,False,False,False,False,False,False,False,False
490620,False,False,False,False,False,False,False,False
490630,False,False,False,False,False,False,False,False
490640,False,False,False,False,False,False,False,False
490660,False,False,False,False,False,False,False,False
490670,False,False,False,False,False,False,False,False
490700,False,False,False,False,False,False,False,False
490710,False,False,False,False,False,False,False,False
490720,False,False,False,False,False,False,False,False
490730,False,False,False,False,False,False,False,False
490740,False,False,False,False,False,False,False,False
490750,False,False,False,False,False,False,False,False
490760,False,False,False,False,False,False,False,False
490770,False,False,False,False,False,False,False,False
490780,False,False,False,False,False,False,False,False
490790,False,False,False,False,False,False,False,False
490800,False,False,False,False,False,False,False,False
490810,False,False,False,False,False,False,False,False
490820,True,True,False,False,False,False,False,False
490860,True,False,False,False,False,False,False,False
490880,True,True,True,False,False,False,False,False
490890,True,False,False,False,False,False,False,False
490940,True,False,False,False,False,False,False,False
490950,True,False,False,False,False,False,False,False
490980,True,False,False,False,False,False,False,False
490990,False,True,False,False,False,False,False,False
491000,True,False,False,False,False,False,False,False
491030,True,False,False,False,False,False,False,False
491040,True,False,False,False,False,False,False,False
491060,True,False,False,False,False,False,True,False
491070,False,True,False,False,False,False,False,False
491080,True,False,False,False,False,False,False,False
491090,True,False,False,False,False,False,False,False
491100,True,False,False,False,False,False,False,False
491110,True,True,False,False,False,False,False,False
491130,True,False,False,False,False,False,False,False
491160,True,False,False,False,False,False,False,False
491170,True,False,False,False,False,False,False,False
491180,True,False,False,False,False,False,False,False
491210,True,False,False,False,False,False,False,False
491220,True,False,False,False,False,False,False,False
491240,True,False,False,False,False,False,False,False
491250,True,False,False,False,False,False,False,False
491260,True,True,True,True,False,False,False,False
491330,True,False,False,False,False,False,False,False
491380,False,False,False,False,False,False,False,False
491390,True,False,False,False,False,False,False,False
491470,True,False,False,False,False,False,False,False
491510,True,False,False,False,False,False,False,False
491520,True,False,False,False,False,False,False,False
491560,True,False,False,False,False,False,False,False
491580,True,False,False,False,False,False,False,False
491620,True,False,False,False,False,False,True,False
491650,True,False,False,False,False,False,False,False
491710,True,False,False,False,False,False,False,False
491720,True,False,False,False,False,False,False,False
491730,True,False,False,False,False,False,False,False
491950,True,False,False,False,False,False,False,False
492080,True,False,False,False,False,False,False,False
492130,True,False,False,False,False,False,False,False
492160,True,False,False,False,False,False,False,False
492170,True,False,False,False,False,False,False,False
492180,True,False,False,False,False,False,False,False
492200,True,True,True,False,False,False,False,False
492220,True,False,False,False,False,False,False,False
492240,True,False,False,False,False,False,False,False
492270,True,False,False,False,False,False,False,False
492280,True,False,False,False,False,False,False,False
492340,True,True,False,False,False,False,False,False
492370,True,False,False,False,True,False,False,False
492430,True,False,False,False,False,False,False,False
492490,True,False,False,False,False,False,False,False
492500,True,False,False,False,False,False,False,False
492530,True,False,False,False,False,False,False,False
492560,True,False,False,False,False,False,False,False
492600,True,False,False,False,False,False,False,False
492610,True,False,False,False,False,False,False,False
492630,True,False,False,False,False,False,False,False
492660,True,False,False,False,False,False,False,False
492710,True,False,False,False,False,False,False,False
492800,True,False,False,False,True,False,False,False
492830,True,True,False,False,False,False,False,False
492850,True,False,False,False,False,False,False,False
492870,True,False,False,False,False,False,False,False
493000,True,True,True,False,False,False,False,False
493040,True,False,False,False,False,False,False,False
493060,True,True,True,False,False,False,False,False
493100,True,False,False,False,False,False,False,False
493110,True,False,False,False,False,False,False,False
493280,True,False,False,False,False,False,False,False
493290,True,True,False,False,False,False,False,False
493310,True,False,False,False,False,False,False,False
493340,True,False,False,False,False,False,False,False
493370,True,True,False,False,True,False,False,False
493380,True,False,False,False,False,False,False,False
493400,True,False,False,False,False,False,False,False
493410,True,False,False,False,False,False,False,False
493430,False,False,False,False,False,False,False,False
493440,True,True,False,True,True,False,False,False
493500,True,True,False,False,False,False,False,False
493580,True,False,False,False,False,False,False,False
493620,True,True,False,False,False,False,False,False
493650,True,False,False,False,False,False,False,False
493670,True,False,True,False,False,False,False,False
493720,True,False,False,False,False,False,False,False
493730,True,False,False,False,False,False,False,False
493760,True,True,True,False,False,False,False,False
493770,True,False,False,False,False,False,False,False
493780,True,False,False,False,False,False,True,False
493810,True,False,False,False,False,False,False,False
493820,True,True,False,False,False,False,False,False
493920,True,False,False,False,False,False,False,False
494000,True,False,False,False,False,False,False,False
494020,False,True,False,False,False,False,False,False
494090,True,False,False,False,False,False,False,False
494100,True,False,False,False,False,False,False,False
494120,True,False,False,False,False,False,False,False
494150,True,False,False,False,False,False,False,False
494160,True,False,False,False,False,False,False,False
494170,True,False,False,False,False,False,False,False
494220,True,True,True,False,True,False,False,False
494240,True,False,False,False,False,False,False,False
494290,True,True,False,False,False,False,False,False
494310,True,False,False,False,False,False,False,False
494350,True,True,True,False,False,False,False,False
494370,False,True,True,False,False,False,False,False
494380,True,False,False,False,False,False,False,False
494430,True,False,False,False,False,False,False,False
494440,True,False,False,False,False,False,False,False
494450,True,False,False,False,False,False,False,False
494460,True,False,False,False,False,False,False,False
494470,True,False,False,False,False,False,False,False
494530,True,False,False,False,False,False,False,False
494580,True,False,False,False,False,False,False,False
494660,True,False,False,False,False,False,False,False
494700,True,False,False,False,False,False,False,False
494710,False,False,False,False,False,False,False,False
494740,True,False,False,False,False,False,False,False
494780,True,False,False,False,False,False,False,False
494790,True,False,False,False,False,False,False,False
494810,True,False,False,False,False,False,False,False
494830,True,False,False,False,False,False,False,False
494840,True,True,False,False,False,False,False,False
494850,True,True,False,False,False,False,False,False
494970,True,False,False,False,False,False,False,False
494980,True,False,False,False,False,False,False,False
494990,True,False,False,False,False,False,False,False
495010,True,False,False,False,False,False,False,False
495030,True,False,False,False,False,False,False,False
495060,True,False,False,False,False,False,False,False
495090,True,False,False,False,False,False,False,False
495110,True,False,False,False,False,False,False,False
495120,True,False,False,False,False,False,False,False
495200,True,False,False,False,False,False,False,False
495230,True,False,False,False,False,False,False,False
495280,True,False,False,False,False,False,False,False
495300,True,False,False,False,False,False,False,False
495310,True,False,False,False,False,False,False,False
495320,True,False,False,False,False,False,False,False
495350,True,True,True,True,False,False,False,False
495390,True,False,False,False,False,False,False,False
495400,True,False,False,False,False,False,False,False
495460,False,False,False,False,False,False,False,False
495470,False,False,False,False,False,False,False,False
495480,False,False,False,False,False,False,False,False
495540,True,False,False,False,False,False,False,False
495550,True,True,False,False,False,False,False,False
495580,False,True,False,False,False,False,False,False
495700,True,False,False,False,False,False,False,False
495720,True,False,False,False,False,False,False,False
495730,True,False,False,False,False,False,False,False
495770,True,False,False,False,False,False,True,False
495780,True,False,False,False,False,False,False,False
495830,True,False,False,False,False,False,False,False
495890,True,False,False,False,False,False,False,False
495900,False,True,False,False,False,False,False,False
495910,False,True,False,True,False,False,False,False
495960,True,False,False,False,False,False,False,False
495980,True,False,False,False,False,False,False,False
496030,True,False,False,False,False,False,False,False
496070,True,False,False,False,False,False,False,False
496080,True,False,False,False,False,False,False,False
496160,True,False,False,False,False,False,False,False
496180,True,False,False,False,False,False,False,False
496230,True,False,False,False,False,False,False,False
496240,False,True,False,False,False,False,False,False
496250,True,True,False,False,False,False,False,False
496260,True,False,False,False,False,False,False,False
496300,True,False,False,False,False,False,False,False
496310,True,False,False,False,False,False,False,False
496320,True,True,False,False,False,False,False,False
496350,True,False,False,False,False,False,False,False
496360,True,True,False,False,False,False,False,False
496380,True,False,False,False,False,False,False,False
496390,True,False,False,False,False,False,False,False
496400,True,False,False,False,False,False,False,False
496410,False,False,False,False,False,False,False,False
496460,True,False,False,False,False,False,False,False
496470,True,False,False,False,False,False,True,False
496480,True,False,False,False,False,False,False,False
496490,False,False,False,False,False,False,True,False
496500,True,False,False,False,False,False,False,False
496510,True,True,True,False,False,False,False,False
496520,True,False,False,False,False,False,False,False
