ID,MinReqsText,RecReqsText
425300,,
425600,Minimum:OS: Linux kernel 2.6.18 or laterProcessor: 1.8 GHz Dual CoreMemory: 1 GB RAMGraphics: Integrated GPUs after 2008Storage: 900 MB available spaceSound Card: ALSA or PulseAudio,Recommended:OS: Linux kernel 3.2.0 or laterProcessor: 2.4 GHz Dual CoreMemory: 1 GB RAMGraphics: Integrated GPUs after 2012 or betterStorage: 1 GB available spaceSound Card: ALSA or PulseAudio
425870,Minimum:OS: Ubuntu 12.04+ or equivalentProcessor: Intel or AMD Processor 2.0 GHz or betterMemory: 2 GB RAMGraphics: NVIDIA GeForce GT 610 Radeon HD 6450 Intel HD 3000 or equivalentStorage: 750 MB available space,
426000,Minimum:OS: Ubuntu or equivalentProcessor: 1.2 GHzMemory: 2 GB RAMStorage: 1 GB available space,
426170,Minimum:OS: Ubuntu 10Processor: Intel Core 2 DuoMemory: 1 GB RAMGraphics: Intel Core HD 4000Storage: 3 GB available space,
426330,Minimum:OS: Ubuntu 12.04,
426750,Minimum:OS: Ubuntu 14.04 or later or SteamOSProcessor: Intel i5-2500k @ 3.3GHzMemory: 4 GB RAMGraphics: NVidia GeForce GTS 450 / AMD Radeon HD 6850Storage: 1 MB available spaceSound Card: DirectX compatible sound cardAdditional Notes: Please be aware that the game does not support integrated video cards such as Intel. Users with AMD graphics cards will need to run the application on the good quality setting or below. We recommend playing this game with an Xbox One controller.,
427520,Minimum:OS: Linux (tarball installation)Processor: Dual core 1.5GhzMemory: 2 GB RAMGraphics: 512MB Video MemoryStorage: 512 MB available space,Recommended:OS: Linux (tarball installation)Processor: Quad core 2.5GhzMemory: 4 GB RAMGraphics: 2GB Video memoryStorage: 512 MB available space
427550,Minimum:OS: Ubuntu 12.04 (32/64bit)Processor: 1.5 GHzMemory: 512 MB RAMGraphics: 128 MB VRAMStorage: 1 GB available space,Recommended:OS: Ubuntu 12.04 (32/64bit)Processor: 2 GHzMemory: 1 GB RAMGraphics: 256 MB VRAMStorage: 1 GB available space
427730,Minimum:OS: Linux (Most distros should work)Processor: 2 GHzMemory: 4 GB RAMGraphics: GeForce 460/Radeon HD 5850/Intel HD 4600 with at least 1024 MB video RAMNetwork: Broadband Internet connectionStorage: 1 GB available space,
427770,Minimum:OS: Ubuntu 12.04 or laterProcessor: Intel Core(tm) Duo or fasterMemory: 2 GB RAMStorage: 1000 MB available space,
427780,Minimum:Memory: 2 GB RAMStorage: 500 MB available space,
427820,Minimum:OS: Ubuntu 14.04.4 LTSProcessor: Intel(r) Pentium(r) 4 or AMD(r) Athlon(tm) 64 X2Memory: 1 GB RAMGraphics: ATI(tm) Radeon(tm) X700 (256 MB) or NVidia Equivalent (256 MB) or better.Storage: 2 GB available space,Recommended:OS: Ubuntu 14.04.4 LTSProcessor: Intel Core(tm) 2 Duo (3.0 GHz) or AMD Athlon 64 X2 5000+ (2.6 GHz) or betterMemory: 2 MB RAMGraphics: NVIDIA GeForce 8800 GT (512 MB) or ATI Radeon HD 4870 (1Gb) or betterStorage: 2 MB available space
427860,Minimum:Processor: 1 GhzMemory: 512 MB RAMStorage: 350 MB available space,
427930,Minimum:OS: x86 or compatible processorMemory: 1 GB RAMStorage: 1 GB available space,Recommended:OS: x86 or compatible processorMemory: 1 GB RAMStorage: 1 GB available space
427970,Minimum:OS: Ubuntu 12.04+ 64bit SteamOS+Processor: Core 2 Duo Processor or EquivalentMemory: 8 GB RAMGraphics: Shader Model 3 capabilitiesStorage: 6 GB available space,
427980,Minimum:OS: Linux x86/x86_64Processor: 1GHzMemory: 1 GB RAM,
428020,Minimum:OS: Ubuntu 12.04,
428040,Minimum:OS: Ubuntu 12.04,
428190,Minimum:Processor: Intel(r) Pentium Dual Core 1.5GHz or equivalentMemory: 1 MB RAMGraphics: NVIDIA GeForce 9600 GT or equivalentStorage: 800 MB available spaceAdditional Notes: OpenGL version 1.2,Recommended:Graphics: NVIDIA GeForce GTX 470 or equivalentStorage: 800 MB available spaceAdditional Notes: OpenGL version 3.3
428350,Minimum:OS: Ubuntu 12.04Processor: Intel Core 2 DuoMemory: 4 GB RAMGraphics: Mid-to-high performance NVIDIA or AMD graphics card with 1GB RAMStorage: 950 MB available spaceAdditional Notes: Other Linux distributions should work however they are not officially supported.,
428440,Minimum:OS: Ubuntu 14.04Processor: Intel 2.4 GHz Core 2 Duo AMD 2.6 GHz Athlon X2Memory: 4000 MB RAMGraphics: AMD Radeon HD 3870 512Mb or better NVIDIA GeForce 8800 GT 512 Mb or better Intel HD 4000 integrated 512Mb or betterStorage: 6000 MB available spaceSound Card: Yes,Recommended:OS: Ubuntu 14.04Ubuntu 15.10Processor: Intel Core i5 4440 3.1 GHz/AMD FX 8350 4GHzMemory: 8000 MB RAMGraphics: GeForce GTX 960/AMD Radeon R9 380Storage: 6000 MB available spaceSound Card: Yes
428590,Minimum:OS: Ubuntu 12.04+ (32/64-bit)Processor: Dual Core CPUMemory: 2 GB RAMGraphics: X1950 Pro or similarStorage: 400 MB available space,
428760,Minimum:OS: Ubuntu 12.04+ SteamOS+Processor: SSE2 instruction set supportMemory: 2 GB RAMGraphics: DX9 (shader model 2.0) capabilities; generally everything made since 2004 should workStorage: 560 MB available space,
428830,Minimum:Processor: 2 GhzMemory: 2 GB RAMStorage: 300 MB available spaceAdditional Notes: Resolution 1280x720 (minimum),Recommended:Processor: 2 GhzMemory: 2 GB RAMStorage: 300 MB available spaceAdditional Notes: Resolution 1280x720 (minimum)
428900,Minimum:OS: Ubuntu 12.04Processor: Dual core from Intel or AMD at 2.8 GHzMemory: 2 GB RAMGraphics: nVidia Geforce 8600/9600GT (Driver v331) AMD HD 2xxx-4xxx (Driver mesa 10.5.9) AMD HD 5xxx+ (Driver mesa 10.5.9 or Catalyst 15.7) Intel HD 3000 (Driver mesa 10.6)Network: Broadband Internet connectionStorage: 200 MB available spaceSound Card: OpenAL Compatible Sound Card,
429020,Minimum:OS: Ubuntu 12.04 LTS to Present DayProcessor: AMD FX-4300 or Intel Core i5-3570KMemory: 3 GB RAMGraphics: NVIDIA GeForce GTX 650 or AMD Radeon HD 7790Storage: 10 GB available spaceSound Card: If you can hear sounds out of your computer youre good.Additional Notes: If you do not have sound just emulate sounds with your mouth.,Recommended:OS: Ubuntu 12.04 LTS to Present DayProcessor: AMD FX-8350 or Intel Core i5 4460Memory: 5 GB RAMGraphics: NVIDIA GTX 760 or AMD Radeon 7950Storage: 10 GB available spaceSound Card: If you can hear sounds out of your computer youre good.Additional Notes: If you do not have sound just emulate sounds with your mouth.
429120,Minimum:OS: Ubuntu 12.04+Processor: SSE2 instruction set supportMemory: 240 MB RAMGraphics: Graphics card: DX9 (shader model 2.0) capabilities; generally everything made since 2004 should workNetwork: Broadband Internet connection,
429200,Minimum:OS: Ubuntu 12.04+Processor: 1.6 GHzMemory: 2 GB RAMGraphics: 1 GBStorage: 400 MB available space,Recommended:OS: Ubuntu 14.04Processor: 2.2 GHzMemory: 4 GB RAMGraphics: 2 GbNetwork: Broadband Internet connectionStorage: 400 MB available space
429250,Minimum:Memory: 512 MB RAMStorage: 500 MB available space,Recommended:Memory: 1 GB RAMStorage: 500 MB available space
429300,Minimum:Processor: 1.2 GHz Pentium 4Memory: 1 GB RAMGraphics: 800 x 600Storage: 500 MB available space,
429350,Minimum:OS: Ubuntu 12.04 or equivalentProcessor: Core 2 Duo or equivalentMemory: 2 GB RAMGraphics: OpenGL 2.1+ SupportSound Card: YesAdditional Notes: Xbox 360 controller or other XInput-compatible controller,Recommended:OS: Ubuntu 12.04 or equivalentProcessor: 2.4 GHz Dual Core 2.0 (or higher)Memory: 4 GB RAMGraphics: OpenGL 2.1+ Support recommended dedicated graphics card with 128 MB of RAMSound Card: YesAdditional Notes: Xbox 360 controller or other XInput-compatible controller
429600,Minimum:OS: Ubuntu 12.04 (32/64bit)Processor: 1.5 GHzMemory: 512 MB RAMGraphics: 128 MB VRAMStorage: 1 GB available space,Recommended:OS: Ubuntu 12.04 (32/64bit)Processor: 2 GHzMemory: 1 GB RAMGraphics: 256 MB VRAMStorage: 1 GB available space
429610,Minimum:OS: Ubuntu 12.04 (32/64bit)Processor: 1.5 GHzMemory: 512 MB RAMStorage: 1 GB available space,Recommended:OS: Ubuntu 12.04 (32/64bit)Processor: 2 GHzMemory: 1 GB RAMStorage: 1 GB available space
429620,Minimum:OS: Ubuntu 12.04+Processor: 13 GHz CPUMemory: 1 GB RAMGraphics: Graphics card: DX9 (shader model 2.0) capabilitiesStorage: 1 GB available space,Recommended:OS: Ubuntu 12.04+ SteamOS+Processor: Dual-core 2Ghz CPUMemory: 2 GB RAMGraphics: Graphics card: DX9 (shader model 2.0) capabilitiesStorage: 1 GB available space
429940,Minimum:OS: x86/x86_64Processor: 1.2 GHz Pentium 4Memory: 512 MB RAMGraphics: OpenGL compatible cardStorage: 600 MB available space,
430280,Minimum:OS: DebianProcessor: Dual CoreMemory: 4096 MB RAMGraphics: AnyStorage: 300 MB available spaceSound Card: Any,Recommended:OS: DebianProcessor: Cuad CoreMemory: 8192 MB RAMGraphics: AnyStorage: 300 MB available spaceSound Card: Any
431220,Minimum:OS: Ubuntu 14.04 or higherProcessor: 1 GhzMemory: 512 MB RAMGraphics: 128 MBStorage: 21 MB available spaceAdditional Notes: OpenGL-capable graphics card with valid driver,
431240,Minimum:OS: Linux Kernel 3.2Processor: 1.8 GHz ProcessorMemory: 4 GB RAMGraphics: 512MB dedicated VRAMNetwork: Broadband Internet connectionStorage: 4 GB available spaceAdditional Notes: These system requirements may change throughout development.,
431260,Minimum:OS: Linux Kernel 3.0 or aboveProcessor: Core 2 Duo 1.8GHz or equivalentMemory: 1 GB RAMGraphics: 1024x768 resolutionStorage: 2 GB available spaceSound Card: On board,
431330,,
431410,,
431450,Minimum:OS: Ubuntu 12Processor: 2 GHzMemory: 4 GB RAMGraphics: OpenGL 2 compatible card with 1 GB of memory nVidia(r) 4XX+/AMD(r) 5XXX+Storage: 2 GB available space,Recommended:OS: Ubuntu 12Processor: 2 GHzMemory: 8 GB RAMGraphics: OpenGL 3 compatible card with 2 GB of memory nVidia(r) 7XX+/AMD(r) 7XXX+Network: Broadband Internet connectionStorage: 4 GB available space
431460,Minimum:OS: Ubuntu 14.04Processor: 1 GHz ProcessorMemory: 2 GB RAM,Recommended:OS: Ubuntu 14.04Processor: 2 GHz dual-core processorMemory: 4 GB RAM
431540,Minimum:OS: LinuxProcessor: Pentium(r) 4 1.5 GHz / Athlon(r) XPMemory: 512 MB RAMGraphics: DirectX(r) 9.0c compatibleStorage: 158 MB available space,
431610,Minimum:OS: glibc 2.19 or newer (x86 / x86_64)Processor: 2 GHzMemory: 1 GB RAMGraphics: Video card made within the last 4 years (as of 2015). Integrated graphics may or may not work.Storage: 120 MB available spaceSound Card: None required although you will need a sound device for sound...,Recommended:OS: glibc 2.19 or newer (x86 / x86_64)Processor: 2.2 Ghz or fasterMemory: 2 GB RAMGraphics: Video card made within the last 2 years (as of 2015). Integrated graphics may or may not work.Storage: 120 MB available spaceSound Card: We recommend you have a sound device. So you can have sound.
431630,Minimum:OS: Ubuntu 14.4 or newerProcessor: Dual coreMemory: 4 GB RAMGraphics: GeForce GT 450 or equivalentStorage: 3 GB available space,
431640,Minimum:OS: Most 64-bit LinuxProcessor: AMD Atholon 64 X2 Dual-Core 4000+ or better / Intel Core 2 Duo Processor 2.0GHz or betterMemory: 2048 MB RAMGraphics: ATI X1800 or better / nVidia 7800 or better / Intel 4100 or better. 512MB Video RAMStorage: 1024 MB available space,
431730,Minimum:OS: Ubuntu 14.04 32-bit or 64-bitMemory: 128 MB RAMStorage: 40 MB available space,
431770,Minimum:OS: Ubuntu 12.04 SteamOSProcessor: 2.4 GHz Intel Pentium 4Memory: 2 GB RAMGraphics: 720p display. Any graphics card since 2004 should work.Storage: 300 MB available space,Recommended:OS: Ubuntu 12.04+ SteamOS+Processor: 3.4 GHz Intel i7Memory: 4 GB RAMGraphics: 720p+ Display.  Intel HD Graphics 4000 and higher ATI Radeon HD-Series 4650 and higher Nvidia GeForce 2xx-Series and upStorage: 1 GB available space
432030,Minimum:OS: Debian/Ubuntu 12.04Graphics: OpenGL ES 2.0 Hardware Shaders are required.Storage: 23 MB available space,
432100,Minimum:OS: Ubuntu 12.04Processor: 1.66 GhzMemory: 1 GB RAMGraphics: DirectX compatible cardStorage: 1 GB available space,
432110,Minimum:OS: Ubuntu 12.04Processor: 1.66 GhzMemory: 1 GB RAMStorage: 2 GB available space,
432130,Minimum:OS: x86/x86_64Processor: 1.66 GHzMemory: 2 GB RAMStorage: 600 MB available space,
432180,Minimum:OS: Linux x86Processor: Intel Celeron 700 MHzMemory: 512 MB RAMStorage: 630 MB available spaceAdditional Notes: WVGA(800*480 16:9 Wide Screen),Recommended:OS: SteamOS Brewmaster Ubuntu 14.04 LTS x64 or higherProcessor: Intel or AMD 64-bit capable processorMemory: 2 GB RAMStorage: 1 GB available spaceAdditional Notes: FHD(1920*1080 16:9 Wide Screen) or higher Steam Controller or XBOX 360 Controller 3-Heights(tm) PDF Optimization Shell
432230,Minimum:OS: Ubuntu 14.04 LTS or LaterProcessor: 2GHzMemory: 1024 MB RAMGraphics: 256MB RAMNetwork: Broadband Internet connectionStorage: 300 MB available space,Recommended:OS: Ubuntu 14.04 LTS or LaterProcessor: Duo Core 3 GHzMemory: 2048 MB RAMGraphics: 1024MB RAMNetwork: Broadband Internet connectionStorage: 300 MB available space
432260,Minimum:OS: Ubuntu 12.04+Processor: 2.0 GHzMemory: 1 GB RAMGraphics: Shader model 2.0 supportStorage: 200 MB available spaceSound Card: Standard audio,
432290,Minimum:Memory: 1 GB RAMStorage: 1 GB available space,Recommended:OS: UbuntuProcessor: Core i5Memory: 2 GB RAMNetwork: Broadband Internet connectionStorage: 1 GB available space
432380,Minimum:OS: anyProcessor: 0.5 GHzMemory: 512 MB RAMStorage: 200 MB available space,Recommended:OS: anyProcessor: 1.5 GHzMemory: 512 MB RAMStorage: 250 MB available space
432480,Minimum:OS: Ubuntu 32-bitProcessor: 1.8GHz dual-coreMemory: 2048 MB RAMGraphics: Intel HD Graphics 4000Network: Broadband Internet connectionStorage: 2 GB available space,Recommended:OS: Ubuntu 64-bitProcessor: 2.0GHz Intel Core i7Memory: 4096 MB RAMGraphics: NVIDIA GeForce GTX 560 / AMD Radeon HD 7800 series or betterNetwork: Broadband Internet connectionStorage: 2 GB available space
432490,Minimum:OS: x86/x86_64Processor: 1.2 GHz Pentium 4Memory: 512 MB RAMGraphics: 800x600Storage: 400 MB available space,
432590,Minimum:OS: Ubuntu 15.10Processor: Dual core from Intel or AMD at 2.8 GHzMemory: 4 GB RAMGraphics: Recommended: nVidia GeForce 710 ATI/AMD Radeon HD 6450/Intel HD 4000 or higherStorage: 500 MB available space,
432620,Minimum:Memory: 2 GB RAMStorage: 800 MB available space,
432720,Minimum:OS: Ubuntu 12.04+ 64-bit SteamOSProcessor: Intel Core 2 Q6600Memory: 4 GB RAMGraphics: GeForce GTX 275Storage: 5 GB available spaceAdditional Notes: Adjust settings to get an acceptable framerate.,
432990,Minimum:OS: Ubuntu 12.04+ SteamOS+Processor: Intel Core Duo 2 GhzMemory: 2 GB RAMGraphics: Pixel Shader 2.0Storage: 400 MB available space,
433340,Minimum:OS: Ubuntu 12.04+ or equivalentProcessor: 2.2GHz Dual CoreMemory: 2 GB RAMGraphics: OpenGL 2.0 compatible 512 MB VRAMStorage: 1 GB available spaceSound Card: ALSA compatible,
433590,Minimum:OS: 64-bit Ubuntu 12.04 or newer (64 bit only)Processor: Intel Core i3 2.00 GHz or AMD equivalentMemory: 6 GB RAMGraphics: NVIDIA GeForce 465 or higher with 1GB MemoryStorage: 3 GB available space,
433840,Minimum:OS: Ubuntu 12.04+ SteamOS+Processor: 18 GhzMemory: 1 GB RAMGraphics: Intel HD Graphics 3000Storage: 800 MB available space,
433930,Minimum:OS: 64-bit operating system (Ubuntu 12.04 LTS)Processor: Quad-core ProcessorMemory: 4 GB RAMGraphics: NVIDIA or AMD* graphics card with at least 1GB of RAM and OpenGL 3.2 support.  Display with 1680 x 1050 pixel resolution.Network: Broadband Internet connectionStorage: 10 GB available spaceAdditional Notes: *Displacement preview is currently only available on the cards and drivers that support OpenGL 4.0 or newer. IMPORTANT MARI indie GPU REQUIREMENTS: MARI indie works best on non-integrated graphics cards and requires the latest available drivers in order to work correctly. MARI indie GPU requirements will likely experience problems with integrated graphics cards such as the Intel 3000-5000.  Please ensure that your GPU is capable of supporting OpenGL 3.2 or above with at least 1GB of GPU RAM and the latest release drivers installed. Internet connection required to access Steam.,
433950,Minimum:OS: Most 32-bit and 64-bit Linux OSProcessor: Dual CoreMemory: 1 GB RAMGraphics: 256mb at least and nothing over... lets say five years oldStorage: 200 MB available space,
434000,Minimum:OS: Ubuntu 12.04Processor: Intel Core 2 Duo E4500 @ 2.2GHz or AMD Athlon 64 X2 5600+ @ 2.8 GHzMemory: 1 GB RAMGraphics: GeForce 240 GT or Radeon HD 6570 - 1024 MB (1 gig)Storage: 2 GB available spaceSound Card: OpenAL Compatible Sound Card,
434070,,
434090,Minimum:OS: Linux Ubuntu 12.04LTS or compatibleProcessor: Intel Core i5 2500 or similarMemory: 4 GB RAMGraphics: min. Intel HD Graphics 4400Storage: 2 GB available space,
434110,Minimum:OS: Ubuntu 12.04+Processor: 1.5+ GHzMemory: 1 GB RAMGraphics: Intel HD 3000+Storage: 1 GB available space,
434120,,
434210,Minimum:OS: Ubuntu 10.10+ SteamOS+Processor: 2.4 Ghz Dual Core CPUMemory: 1024 MB RAMGraphics: 512MB Dedicated MemoryStorage: 200 MB available space,Recommended:OS: Ubuntu 10.10+ SteamOS+Processor: 3.0 Ghz Quad Core CPU or fasterMemory: 1024 MB RAMGraphics: 512MB Dedicated MemoryStorage: 200 MB available space
434220,Minimum:Memory: 1024 MB RAMGraphics: OpenGL 2.0+Storage: 150 MB available space,
434230,Minimum:OS: Ubuntu 12.04 or superiorMemory: 1 GB RAMStorage: 250 MB available space,
434240,Minimum:OS: Debian 7 or newer Ubuntu 14.04 or newerProcessor: 64bits dual core or betterMemory: 2 GB RAMGraphics: Graphical card with OpenGL 3 supportStorage: 300 MB available space,
434270,Minimum:OS: Ubuntu 14Processor: 2.0 GHzMemory: 500 MB RAMGraphics: 256 MBStorage: 200 MB available spaceAdditional Notes: Xbox360 gamepad compatible recommended,
434290,Minimum:Processor: 2 GHzMemory: 1024 MB RAMStorage: 80 MB available space,
434310,Minimum:OS: Steam OS or Ubuntu 12.04xMemory: 1 GB RAMGraphics: OpenGL compatible video cardStorage: 100 MB available space,Recommended:Memory: 4 GB RAMStorage: 2 GB available space
434360,Minimum:OS: Ubuntu 13.0 LTS or betterProcessor: 2.0 GHz Dual Core ProcessorMemory: 4 GB RAMGraphics: Shader Model 3.0 512 MB VRAMStorage: 3 GB available spaceAdditional Notes: Using proprietary NVIDIA/AMD drivers is recommended!,Recommended:OS: Ubuntu 13.0 LTS or betterProcessor: 2.5 GHz Quadl Core ProcessorMemory: 4 GB RAMGraphics: Shader Model 3.0 512 MB VRAMStorage: 3 GB available spaceAdditional Notes: Using proprietary NVIDIA/AMD drivers is recommended!
434370,Minimum:OS: Ubuntu 12.04Processor: 2.0 GHzMemory: 2 GB RAMGraphics: DX9 (shader model 2.0) capabilitiesStorage: 472 MB available space,
434520,Minimum:Processor: 1 Ghz or faster processorMemory: 512 MB RAMStorage: 500 MB available spaceAdditional Notes: Broadband internet connection required for network play,Recommended:Processor: 1 Ghz or faster processorMemory: 2048 MB RAMStorage: 500 MB available spaceAdditional Notes: Broadband internet connection required for network play
434600,Minimum:OS: Ubuntu 12.04+ SteamOSMemory: 1 GB RAMStorage: 3 GB available space,
434700,Minimum:OS: Ubuntu 12.04+Processor: Pentium(R) Dual-Core CPU T4200 @ 2.00GHz x 2Memory: 512 MB RAMStorage: 50 MB available spaceAdditional Notes: Simple settings.,
434740,Minimum:OS: Ubuntu 14.04Processor: Intel Core(tm) 2 Duo 2.0+ GHzMemory: 2 GB RAMGraphics: OpenGL 2.1 CompatibleStorage: 450 MB available space,
434780,Minimum:Processor: Any 64 or 32 bit processorMemory: 1 MB RAMStorage: 98 MB available space,
434820,Minimum:OS: glibc 2.15+ 32/64-bit (tested with Ubuntu 12.10 32-bit SteamOS/Debian 64-bit and Arch)Processor: Dual Core CPUMemory: 1 GB RAMGraphics: OpenGL 3.0+ supportStorage: 200 MB available space,
434970,Minimum:OS: Ubuntu 14 or aboveMemory: 512 MB RAMStorage: 60 MB available space,
435070,Minimum:OS: DebianProcessor: x86 32bits !Additional Notes: needs libsdl1.2,
435080,Minimum:OS: DebianProcessor: x86 32bits !Additional Notes: needs freeglut3 and libopenal1,
435210,Minimum:OS: Ubuntu 12.04+ SteamOS+,
435260,Minimum:Processor: 1 GhzStorage: 100 MB available space,
435410,,
435800,Minimum:OS: Ubuntu 16.04 LTSProcessor: 2.0 GHz Dual Core ProcessorMemory: 2 GB RAMGraphics: GeForce 8800 or equivalentStorage: 500 MB available space,
436000,Minimum:OS: Ubuntu 12Processor: 1.0 Ghz Dual CoreMemory: 512 MB RAMGraphics: 1 GB Shader Model 3.0Storage: 100 MB available spaceAdditional Notes: Keyboard and Mouse Recommended,
436060,Minimum:OS: Ubuntu 14.0 or SteamOSProcessor: 2 GHzMemory: 1 GB RAMGraphics: 512 MBStorage: 1800 MB available space,
436140,Minimum:OS: Steam compatible Linux distributionProcessor: 1.0 GHzMemory: 1 GB RAMGraphics: 128 MB OpenGL 2.0Storage: 95 MB available space,
436260,Minimum:OS: Ubuntu Equivalent DistroProcessor: Quad-core Intel or AMD processor 2.5 GHz or fasterMemory: 4 GB RAMGraphics: OpenGL 4 compatible video card with at least 2 GB video ramNetwork: Broadband Internet connectionStorage: 4 GB available space,
436360,Minimum:OS: Ubuntu 14.04 (64 bit)Processor: Intel Core i5 2.0 GHzMemory: 3 GB RAMGraphics: 128 MBNetwork: Broadband Internet connectionStorage: 170 MB available space,Recommended:OS: Ubuntu 14.04 (64 bit)Processor: Intel Core i5 2.8 GHzMemory: 4 GB RAMGraphics: 256 MBNetwork: Broadband Internet connectionStorage: 170 MB available space
436390,Minimum:OS: Ubuntu 12.04.4 LTSProcessor: 2 GhzMemory: 2 GB RAMGraphics: Intel GMA 900Storage: 130 MB available space,
436480,Minimum:OS: Ubuntu 12.04+ SteamOS+Processor: Intel Core 2 DuoMemory: 1 GB RAMGraphics: Shader Model 2.0 Capable (Everything Made Since 2004)Storage: 256 MB available space,Recommended:Processor: Intel Core 2 DuoMemory: 2 GB RAMGraphics: Shader Model 2.0 Capable (Everything Made Since 2004)Storage: 256 MB available space
436530,Minimum:Processor: Intell/AMD Dual Core or similarMemory: 2 GB RAMGraphics: 1GBStorage: 1500 MB available space,
436680,Minimum:OS: x86/x86_64Processor: 1.2 GHz Pentium 4Memory: 1 GB RAMGraphics: OpenGL compatible card,
436860,Minimum:OS: Ubuntu 12.04Processor: Core 2 DuoMemory: 2 GB RAMGraphics: NVIDIA 1 GBStorage: 160 MB available space,
437100,Minimum:OS: Ubuntu 12.04 or newerProcessor: Intel Core(tm) Duo or betterMemory: 2 GB RAMGraphics: NVIDIA Geforce 9600GT or betterStorage: 450 MB available spaceAdditional Notes: Gamepad highly recommended.,
437180,Minimum:Processor: 1.7 GHz or betterMemory: 1 GB RAMGraphics: 3D compatible graphic cardStorage: 400 MB available spaceSound Card: Any sound card,
437220,Minimum:OS: 2.7 or higherProcessor: Intel Core i5 4th Gen (4xxx)Memory: 4 GB RAMGraphics: DX11 GPU with 1GB VRAM: NVidia GTX 460/ AMD Radeon 5850Network: Broadband Internet connectionStorage: 8 GB available spaceAdditional Notes: SteamOS is supported other Linux distributions will have minimal tech support,
437340,Minimum:OS: Ubuntu 12.04+Processor: Core 2 Duo 2.40Ghz Intel i5 or equivalentMemory: 512 MB RAMGraphics: Nvidia GT 520 or betterStorage: 200 MB available space,
437390,,
437420,Minimum:OS: Ubuntu 12.04 (32/64bit)Processor: 1.5 GHzMemory: 512 MB RAMGraphics: 128 MB VRAMStorage: 1 GB available space,Recommended:OS: Ubuntu 12.04 (32/64bit)Processor: 2 GHzMemory: 1 GB RAMGraphics: 256 MB VRAMStorage: 1 GB available space
437440,Minimum:OS: Ubuntu 12.04 (64-bit)Processor: 2.5 Ghz Intel Core 2 Quad Q8300 or equivalentMemory: 4 GB RAMGraphics: 1 GB nVidia Geforce GT460 or equivalent 500 MB ATI HD4850 or equivalentStorage: 2 GB available space,Recommended:OS: Ubuntu 14.10 (64-bit)Processor: 3.5 Ghz Intel Core i5 or equivalentMemory: 8 GB RAMGraphics: 1 GB nVidia Geforce GTX660 or equivalent 1 GB ATI HD7850 or equivalentStorage: 2 MB available space
437520,Minimum:OS: Ubuntu 12.04+Processor: SSE2 instruction set supportMemory: 300 MB RAMGraphics: Intel 4000Storage: 100 MB available space,
437570,Minimum:OS: SteamOS or similarProcessor: Dual CoreMemory: 4 GB RAM,Recommended:OS: SteamOS or similarProcessor: Quad CoreMemory: 4 MB RAM
437630,Minimum:OS: Ubuntu 15.04 (64 bit only)Processor: Dual-core Intel or AMD 2.5 GHz or fasterMemory: 4 GB RAMGraphics: NVIDIA GeForce 8800 GT or Radeon HD2900 series card or better (DirectX10 card or better)Storage: 3 GB available spaceSound Card: Sound Card with Latest Drivers,
437870,Minimum:OS: Linux (Most distros should work)Processor: Core 2 DuoMemory: 2 GB RAMGraphics: SM3 512MB VRAMStorage: 780 MB available spaceSound Card: Linux compatible sound card,Recommended:OS: Ubuntu 14.04Processor: Core i5Memory: 4 GB RAMGraphics: SM4 1GB VRAMStorage: 800 MB available spaceSound Card: Linux compatible sound card
437890,Minimum:OS: AnyProcessor: 1 GhzMemory: 300 MB RAMGraphics: Any graphics card with OpenGL 3.0 support or higherStorage: 300 MB available space,Recommended:OS: AnyProcessor: Any dual-core CPUMemory: 512 MB RAMGraphics: Any graphics card with OpenGL 3.0 support or higherStorage: 300 MB available space
437920,Minimum:OS: Steam OSProcessor: 2GHZ or higherMemory: 2 GB RAMNetwork: Broadband Internet connectionStorage: 400 MB available spaceAdditional Notes: Controllers needed for local multiplayer,
438080,Minimum:OS: Ubuntu 12.4Processor: 1.0 GHz ProcessorGraphics: nVidia GeForce 6200 ATI/AMD Radeaon HD2400 XT,
438330,Minimum:OS: Basically as long as youre running the Steam client you should be fine.Processor: 1.4GHz or fasterMemory: 4 GB RAMGraphics: Graphics Card made within the last 4 years (Pixel Shader 3.0 Vertex Shader 3.0)Storage: 200 MB available spaceAdditional Notes: Required storage may change as we come further in development.,
438780,Minimum:OS: UbuntuMemory: 2 GB RAMStorage: 2 GB available space,Recommended:Memory: 8 GB RAMStorage: 2 GB available space
438790,Minimum:Memory: 2 GB RAMNetwork: Broadband Internet connectionStorage: 500 MB available space,
438820,Minimum:OS: If steam runs game runs.Processor: 1.2GHz-processorMemory: 256 MB RAMGraphics: Pretty much anything from year 2010+Storage: 600 MB available space,
438910,Minimum:OS: LatestProcessor: 2.2 GHz Intel Core i3Memory: 4 GB RAMGraphics: Intel HD Graphics 6000 seriesStorage: 700 MB available spaceSound Card: YesAdditional Notes: Xbox One Xbox 360 or Steam controller required (others such as PS4 may work too),Recommended:OS: LatestProcessor: 3.7 GHz Intel Core i7 or higherMemory: 8 GB RAMGraphics: NVIDIA GeForce GTX 760 or higherStorage: 700 MB available spaceSound Card: YesAdditional Notes: Xbox One Xbox 360 or Steam controller required (others such as PS4 may work too)
439310,Minimum:Processor: 2.4 GHz Intel Core 2 Duo or BetterMemory: 1 GB RAMStorage: 1300 MB available space,
