ID,MinReqsText,RecReqsText
432490,Minimum:OS: OS X 10.6Processor: Any 64 bit processorMemory: 512 MB RAMGraphics: 800x600Storage: 400 MB available spaceSound Card: Any audio output,
432540,,
432590,Minimum:OS: OS X Mavericks 10.9Processor: Dual core from Intel or AMD at 2.8 GHzMemory: 4 GB RAMGraphics: Recommended: nVidia GeForce 710 ATI/AMD Radeon HD 6450/Intel HD 4000 or higherStorage: 650 MB available space,
432620,Minimum:OS: Mac OS X 10.8+Memory: 2 GB RAMStorage: 800 MB available space,
432720,Minimum:OS: Mac OS X 10.8 64-bitProcessor: Intel Core 2 Q6600Memory: 4 GB RAMGraphics: GeForce GTX 275Storage: 5 GB available spaceAdditional Notes: Adjust settings to get an acceptable framerate.,
432940,Minimum:OS: 10.8 or aboveProcessor: Dual Core ProcessorMemory: 2 GB RAMNetwork: Broadband Internet connectionStorage: 1 GB available space,
432990,Minimum:OS: Mac OS X 10.7+Processor: Intel Core Duo 2 GhzMemory: 2 GB RAMGraphics: Pixel Shader 2.0Storage: 400 MB available space,
433340,Minimum:OS: OSX 10+Processor: 2.2GHz Dual CoreMemory: 2 GB RAMGraphics: OpenGL 2.0 compatible 512 MB VRAMStorage: 1 GB available space,
433400,Minimum:OS: OS X 10.10+Processor: Dual Core CPUMemory: 2 GB RAMGraphics: GeForce 8600/Radeon HD 3670/Intel HD 3000Storage: 2 GB available space,
433590,Minimum:OS: Mac OS X 10.8+ (64 bit only)Processor: 2011 or newer Intel Core i5Memory: 6 GB RAMGraphics: Nvidia or ATi GPU with 1GB MemoryStorage: 3 GB available space,
433750,Minimum:OS: Snow Leopard 10.6.8 or laterProcessor: Intel Core DuoMemory: 500 MB RAMGraphics: ATI Radeon HD 4850 NVIDIA GeForce GT 120 or equivalent card with at least 512 MB VRAM,
433840,Minimum:OS: Mac OS X 10.8+Processor: 18 GhzMemory: 1 GB RAMGraphics: Intel HD Graphics 3000Storage: 800 MB available space,
433910,Minimum:OS: OS X v10.6 Snow LeopardProcessor: Intel Core 2 DuoMemory: 2 GB RAMGraphics: NVIDIA GeForce 320M 256MBStorage: 450 MB available space,Recommended:OS: OS X v10.10.5 YosemiteProcessor: Intel Core i5Memory: 4 GB RAMGraphics: NVIDIA GeForce GTX 780Storage: 450 MB available space
433930,Minimum:OS: OS X 10.8.5 or aboveProcessor: Quad-core ProcessorMemory: 4 GB RAMGraphics: NVIDIA or AMD* graphics card with at least 1GB of RAM and OpenGL 3.2 support.  Display with 1680 x 1050 pixel resolution.Network: Broadband Internet connectionStorage: 10 GB available spaceAdditional Notes: *Displacement preview is currently only available on the cards and drivers that support OpenGL 4.0 or newer. IMPORTANT MARI indie GPU REQUIREMENTS: MARI indie works best on non-integrated graphics cards and requires the latest available drivers in order to work correctly. MARI indie GPU requirements will likely experience problems with integrated graphics cards such as the Intel 3000-5000.  Please ensure that your GPU is capable of supporting OpenGL 3.2 or above with at least 1GB of GPU RAM and the latest release drivers installed. Internet connection required to access Steam.,
433950,Minimum:OS: OSX 10.5+Processor: Dual CoreMemory: 1 GB RAMGraphics: 256mb at least and nothing over... lets say five years oldStorage: 200 MB available space,
434000,Minimum:OS: OS X version Leopard 10.5.8 Snow Leopard 10.6.3 or later.Processor: 2.6 GHz single coreMemory: 1 GB RAMGraphics: OpenGL 2.0 compatible video card with 256 MB shared or dedicated RAM (ATI or NVIDIA)Storage: 2 GB available space,
434070,Minimum:OS: Mac OS X 10.6+Memory: 2 GB RAMGraphics: DX9 (shader model 2.0) capabilitiesStorage: 750 MB available space,
434090,Minimum:OS: Mac OS XProcessor: Intel Core i5 2500 or similarMemory: 4 GB RAMGraphics: min. Intel HD Graphics 4400Network: Broadband Internet connectionStorage: 2 GB available space,
434110,Minimum:OS: Mac OS X 10.8+Processor: 1.5+ GHzMemory: 1 GB RAMGraphics: Intel HD 3000+Storage: 1 GB available space,
434120,,
434150,Minimum:Memory: 2 GB RAMGraphics: 1 GBStorage: 500 MB available space,Recommended:Memory: 4 GB RAMGraphics: 1 GBStorage: 500 MB available space
434210,Minimum:OS: OS X 10.7+Processor: 2.4 Ghz Dual Core CPUMemory: 1024 MB RAMGraphics: 512MB Dedicated MemoryStorage: 200 MB available space,Recommended:OS: OS X 10.10Processor: 3.0 Ghz Quad Core CPU or fasterMemory: 1024 MB RAMGraphics: 512MB Dedicated MemoryStorage: 200 MB available space
434220,Minimum:OS: OSX Lion and aboveMemory: 1024 MB RAMGraphics: OpenGL 2.0+Storage: 150 MB available space,
434230,Minimum:OS: Mac OS X 10.8 or superiorMemory: 1 GB RAMStorage: 250 MB available space,
434240,Minimum:OS: Yosemite or newerProcessor: Dual core or betterMemory: 2 GB RAMGraphics: Graphical card with OpenGL 3 supportStorage: 400 MB available space,
434310,Minimum:OS: 10.6Memory: 1 GB RAMGraphics: OpenGL compatible video cardStorage: 100 MB available space,Recommended:Memory: 4 GB RAMStorage: 2 GB available space
434360,Minimum:OS: OS X 10.8Processor: 1.5 GHz Intel i5 2.0 GHz Dual CoreMemory: 4 GB RAMGraphics: Intel HD Graphics 4000Storage: 3 GB available spaceAdditional Notes: MacBook Pro 2010 iMac 2011 MacBook Air 2012,Recommended:OS: OS X 10.9Processor: 2.5 GHz Intel i5 ProcessorMemory: 4 GB RAMGraphics: Intel HD Graphics 5000Storage: 3 GB available spaceAdditional Notes: 2013 models or better
434370,Minimum:OS: 10.8Processor: 64 BitMemory: 2 GB RAMGraphics: DX9 (shader model 2.0) capabilitiesStorage: 472 MB available space,
434520,Minimum:OS: OS X version 10.7 (Lion) or later.Memory: 512 MB RAMStorage: 500 MB available spaceAdditional Notes: Broadband internet connection required for network play,Recommended:OS: OS X version 10.7 (Lion) or later.Memory: 2048 MB RAMStorage: 500 MB available spaceAdditional Notes: Broadband internet connection required for network play
434530,Minimum:OS: OS X 10.7+Graphics: DX9 (shader model 2.0) capabilities,
434540,Minimum:OS: 10.6.8Processor: 1.5 GHzMemory: 512 MB RAMStorage: 958 MB available space,
434600,Minimum:OS: Mac OS X 10.6+Memory: 1 GB RAMStorage: 3 GB available space,
434650,Minimum:OS: OS X 10.6.6 or laterProcessor: 1.6 GhzMemory: 2 GB RAMGraphics: GeForce 8800 or Radeon(r) HD4800 series 512 MB of memoryStorage: 600 MB available spaceSound Card: Any,
434680,Minimum:OS: MAC OS XMemory: 512 MB RAMStorage: 1 GB available space,
434700,Minimum:OS: OSXProcessor: Intel Core 2 Duo processorMemory: 512 MB RAMStorage: 50 MB available spaceAdditional Notes: Simple settings.,
434740,Minimum:OS: OS X 10.9Processor: Intel Core(tm) 2 Duo 2.0+ GHzMemory: 2 GB RAMGraphics: OpenGL 2.1 CompatibleStorage: 450 MB available space,
434780,Minimum:OS: OS X 10.6Processor: Any 64 processorMemory: 1 GB RAMStorage: 98 MB available space,
434870,Minimum:OS: MAC OS X 10.8 or higherProcessor: Intel i5 2.3Ghz  or equivalentMemory: 2 GB RAMGraphics: AMD Radeon HD 2600 NVidia GeForce 9400 or equivalentStorage: 2 GB available space,Recommended:OS: MAC OS X 10.8 or higherProcessor: Intel i7 3.4Ghz or equivalentMemory: 16 GB RAMGraphics: NVIDIA GeForce GTX 560 or equivalentStorage: 2 GB available space
435030,Minimum:OS: 10.11/10.10/10.9/10.8/10.7Processor: 1.6 GHz (INTEL ONLY)Memory: 1024 MB RAMGraphics: 256 MB VRAMStorage: 260 MB available space,
435040,Minimum:OS: OS X 10.7 or laterProcessor: 1.4 GHzMemory: 1500 MB RAMGraphics: 256 MGStorage: 1 GB available space,Recommended:OS: OS X 10.7 or laterProcessor: 3 GHzMemory: 2048 MB RAMGraphics: 512 MB 3D graphics cardStorage: 1 GB available space
435060,Minimum:OS: 10.6Processor: Intel i3Memory: 2 GB RAMGraphics: on boardNetwork: Broadband Internet connectionStorage: 100 MB available space,
435070,Minimum:OS: 10.5Processor: IntelAdditional Notes: SDL 1.2 framework needed for OS > 10.5 ! (read the game manual),
435080,Minimum:OS: 10.5Processor: Intel 64bits,
435120,Minimum:OS: OS X version Leopard 10.5.8 Snow Leopard 10.6.3 or laterProcessor: Intel Mac 1.8 GhzMemory: 1 GB RAMStorage: 60 MB available space,
435210,Minimum:OS: Mac OS X 10.8+,
435260,Minimum:OS: Mac OS 10.4 and newerProcessor: 1GhzStorage: 100 MB available space,
435300,Minimum:OS: OS X 10.8Processor: 2+ GhzMemory: 2 GB RAMGraphics: Intel 3000HD or greaterSound Card: Optional but recommended,
435400,Minimum:OS: Mac OS X 10.8+,
435410,,
435440,Minimum:OS: Mac OS X 10.10Processor: 2.0 GHz Dual Core CPUMemory: 4 GB RAMGraphics: Intel HD 4000 Nvidia Geforce 9400M or AMD HD 4700 Graphics CardNetwork: Broadband Internet connectionStorage: 600 MB available spaceSound Card: Mac OS X Compatible Sound Card,Recommended:OS: Mac OS X 10.11Processor: 2.5 GHz Dual Core CPUMemory: 4 GB RAMGraphics: Intel HD 5000 Nvidia Geforce GT 650M or AMD Radeon HD6670 Graphics CardNetwork: Broadband Internet connectionStorage: 600 MB available spaceSound Card: Mac OS X Compatible Sound Card
435530,Minimum:OS: OSX El CapitainProcessor: 1Ghz and upMemory: 2 GB RAMGraphics: A dishwasherAdditional Notes: Tested on OSX El Capitain. Likely wont run well on the 12 MacBooks as those dont have a fan.,
435780,,
435800,Minimum:OS: OS X YosemiteProcessor: 2.00 GHz Intel Core 2 DuoMemory: 2 GB RAMStorage: 500 MB available space,
436000,Minimum:OS: Mac OS X 10.6Processor: 1.0 Ghz Dual Core Intel BasedMemory: 512 MB RAMGraphics: 1 GB Shader Model 3.0Storage: 100 MB available spaceAdditional Notes: Keyboard and Mouse Recommended,
436140,Minimum:OS: Mac OS X 10.6 Snow LeopardProcessor: 1.0 GHzMemory: 1 GB RAMGraphics: 128 MB OpenGL 2.0Storage: 95 MB available space,
436150,Minimum:OS: Mac OSX 10.9+Processor: 2.0 GHzMemory: 1 GB RAMGraphics: ReasonableNetwork: Broadband Internet connectionStorage: 300 MB available spaceSound Card: N/A,
436160,,
436270,Minimum:OS: Mac OS X 10.7+Processor: IntelMemory: 2 GB RAM,
436360,Minimum:OS: OS X 10.9.5 10.10Processor: Intel(R) i5 Core (TM) 2.0 GHzMemory: 3 GB RAMGraphics: 128mb Video Memory capable of OpenGL 3.0+ support (2.1 with ARB extensions acceptableNetwork: Broadband Internet connectionStorage: 170 MB available space,Recommended:OS: OS X 10.9.5 10.10Processor: Intel(R) i7 Core (TM) 2.3 GHzMemory: 4 GB RAMGraphics: 256mb Video Memory capable of OpenGL 3.0+ support (2.1 with ARB extensions acceptableNetwork: Broadband Internet connectionStorage: 170 MB available space
436390,Minimum:OS: OS X Lion 10.7.5Processor: 2 GhzMemory: 2 GB RAMGraphics: Intel GMA 950Storage: 100 MB available space,
436470,Minimum:OS: 10.6Processor: 1 Ghz CPUMemory: 500 MB RAM,
436480,Minimum:OS: Mac OS X 10.6 Snow LeopardProcessor: 2 GHz CPUMemory: 2 GB RAMGraphics: OpenGL 3.3 compliant graphics cardStorage: 256 MB available space,Recommended:OS: Mac OS X 10.6 Snow LeopardProcessor: 2 GHz CPUMemory: 2 GB RAMGraphics: OpenGL 3.3 compliant graphics cardStorage: 256 MB available space
436500,Minimum:OS: Latest OSXProcessor: 1Ghz and up - tested on newest MacbooksMemory: 1 GB RAMGraphics: Integrated works fineStorage: 512 MB available space,
436530,Minimum:OS: Mac OS XProcessor: Intel Dual CoreMemory: 2 GB RAMGraphics: 1GBStorage: 1500 MB available space,
436680,Minimum:OS: 10.6+Processor: Any 64 bit processorMemory: 1 GB RAMGraphics: OpenGL compatible cardSound Card: Any,
437100,Minimum:OS: OS 10.6 or laterProcessor: Intel Core i5Memory: 4 GB RAMGraphics: NVIDIA Geforce 9600GT or betterStorage: 450 MB available spaceAdditional Notes: Gamepad highly recommended.,
437180,Minimum:OS: MAC OS X 10.5.7Processor: 1.7 GHz or betterMemory: 1 GB RAMGraphics: 3D compatible graphic cardStorage: 400 MB available spaceSound Card: Any sound card,
437340,Minimum:OS: Mac OS X 10.8+Processor: Core 2 Duo 2.40Ghz Intel i5 or equivalentMemory: 512 MB RAMGraphics: Nvidia GT 520 or betterStorage: 300 MB available space,
437380,Minimum:OS: OSX 10.9.5 10.10Processor: 2.0 GHzMemory: 3 GB RAMGraphics: 128 MBStorage: 400 MB available space,
437390,Minimum:OS: Snow LeopardProcessor: Dual Core IntelMemory: 1 GB RAMGraphics: SM3 512MB VRAMStorage: 300 MB available spaceSound Card: Onboard sound or better,
437420,Minimum:OS: 10.6.8Processor: 1.5 GHzMemory: 512 MB RAMGraphics: 128 MB VRAMStorage: 1 GB available space,Recommended:OS: 10.6.8Processor: 2 GHzMemory: 1 GB RAMGraphics: 256 MB VRAMStorage: 1 GB available space
437440,Minimum:OS: MAC OS X 10.8 or higherProcessor: 2.5 Ghz Intel Core 2 Quad Q8300 or equivalentMemory: 4 GB RAMGraphics: 1 GB nVidia Geforce GT460 or equivalent 500 MB ATI HD4850 or equivalentStorage: 2 GB available space,Recommended:OS: MAC OS X 10.8 or higherProcessor: 3.5 Ghz Intel Core i5 or equivalentMemory: 8 GB RAMGraphics: 1 GB nVidia Geforce GTX660 or equivalent 1 GB ATI HD7850 or equivalentStorage: 2 MB available space
437520,Minimum:OS: Mac OS X 10.8+Processor: SSE2 instruction set supportMemory: 300 MB RAMGraphics: Intel 4000Storage: 120 MB available space,
437530,Minimum:OS: Mac OS X 10.8+Processor: Dual Core CPUMemory: 1 GB RAMGraphics: Shader model 2.0+Storage: 450 MB available space,
437570,Minimum:OS: OS X Snow Leopard (version 10.6)Processor: Intel processorMemory: 2 GB RAMStorage: 1 GB available space,Recommended:OS: OS X Mavericks (version 10.9)Processor: Intel processor i5Memory: 4 GB RAMStorage: 1 GB available space
437630,Minimum:OS: Mac OS X 10.9.2Processor: Dual-core Intel or AMD 2.5 GHz or fasterMemory: 4 GB RAMGraphics: NVIDIA GeForce 8800 GT or Radeon HD2900 series card or better (DirectX10 card or better)Storage: 3 GB available spaceSound Card: any,
437710,Minimum:OS: 10.6 Snow Leopard or laterProcessor: Intel MacMemory: 512 MB RAMGraphics: OpenGL 2.0 compatible video card with 256 MB shared or dedicated RAM (ATI or NVIDIA)Storage: 1800 MB available space,Recommended:OS: 10.6 Snow Leopard or laterProcessor: Intel MacMemory: 1 GB RAMGraphics: OpenGL 2.0 compatible video card with 512 MB shared or dedicated RAM (ATI or NVIDIA)Storage: 1500 MB available space
437870,Minimum:OS: 10.6 Snow LeopardProcessor: Core 2 DuoMemory: 2 GB RAMGraphics: SM3 512MB VRAMStorage: 780 MB available spaceSound Card: OSX Compatible Sound Card,Recommended:OS: 10.10 YosemiteProcessor: Core 2 Duo or HigherMemory: 2 GB RAMGraphics: SM4 1GB VRAMStorage: 800 MB available spaceSound Card: OSX Compatible Sound Card
437880,Minimum:OS: Mac OS X 10.6 Snow Leopard or HigherMemory: 1 GB RAMNetwork: Broadband Internet connectionStorage: 50 MB available spaceAdditional Notes: Please check the manual for Multiplayer Controls.,Recommended:OS: Mac OS X 10.6 Snow Leopard or HigherMemory: 1 GB RAMNetwork: Broadband Internet connectionStorage: 50 MB available spaceAdditional Notes: It is recommended to play in Low Resolution Mode (Right click .app file and select Low Resolution). Please check the manual for Multiplayer Controls.
437920,Minimum:OS: OSX 10.8Processor: Dual core or higherMemory: 2 GB RAMNetwork: Broadband Internet connectionStorage: 400 MB available spaceAdditional Notes: Controllers needed for local multiplayer,
438040,Minimum:OS: 10.5 (Leopard)Processor: Intel Pentium or compatibleMemory: 1 GB RAMStorage: 100 MB available space,
438080,Minimum:OS: OSX 10Processor: 1.0 GHz ProcessorGraphics: nVidia 320M or higher or Radeon 7000 or higher or Intel HD 3000 or higher,
438120,Minimum:OS: OS X Mavericks (10.9.x) or laterProcessor: Intel(r) Core(tm) 2 Duo 2.4 GHz AMD Athlon(tm) X2 2.8 GHz or higheGraphics: ATI Radeon HD 4650 / NVIDIA GeForce GT 220 / Intel HD 4000 Graphics or equivalentStorage: 400 MB available space,
438140,Minimum:OS: Mac OS X 10.8+Graphics: Generally everything made since 2004 should work.,
438270,Minimum:OS: Mac OSX 10.10 or betterProcessor: Intel Core2 Duo or betterMemory: 2 GB RAMGraphics: Compatible OpenGLRStorage: 2 GB available spaceAdditional Notes: 1280 x 720 or higher display,
438310,Minimum:OS: OS X 10 64bit+Processor: i3 Dual Core 2.1 ghzMemory: 8 GB RAMGraphics: Nvida GTX 660Network: Broadband Internet connectionStorage: 25 MB available spaceAdditional Notes: Fast Hard drive with at least 7200 RPM,Recommended:OS: OS X 10 64bit +Processor: i7 Quad Core 3.2 ghzMemory: 16 GB RAMGraphics: Nvida GTX 960Network: Broadband Internet connectionStorage: 25 GB available spaceAdditional Notes: Fast Hard drive with at least 7200 RPM
438330,Minimum:OS: 32bitProcessor: Intel based Macs only.Memory: 4 GB RAMGraphics: Graphics Card made within the last 4 years (Pixel Shader 3.0 Vertex Shader 3.0)Storage: 200 MB available spaceAdditional Notes: Required storage may change as we come further in development.,
438600,,
438640,Minimum:OS: macOS 10.10.5Processor: 1.8GHz IntelMemory: 4 GB RAMGraphics: Intel HD 5000 AMD 4850  (512Mb) Nvidia 130 (512Mb)/6xx Series or betterStorage: 18 GB available spaceAdditional Notes: The following graphics cards are not supported: Intel HD4000 Intel HD3000 Intel GMA series Intel HD 515 Intel HD5300 NVIDIA 7xxx series NVIDIA 9400 and NVIDIA 8xxx series.,Recommended:OS: macOS 10.11.5Processor: 2.4GHz IntelMemory: 8 GB RAMGraphics: Intel Iris Pro AMD R9 3xx Series Nvidia 7xx Series (1GB+)Storage: 18 GB available spaceAdditional Notes: The following graphics cards are not supported: Intel HD4000 Intel HD3000 Intel GMA series Intel HD 515 Intel HD5300 NVIDIA 7xxx series NVIDIA 9400 and NVIDIA 8xxx series.
438680,Minimum:OS: Mac OS X 10.7.3+Processor: 1.8GHz single coreMemory: 2 GB RAMStorage: 500 MB available space,
438790,Minimum:Memory: 2 GB RAMNetwork: Broadband Internet connectionStorage: 500 MB available space,
438820,Minimum:OS: 10.7+ should work fineProcessor: 1.2GHz-processorMemory: 256 MB RAMGraphics: Pretty much anything from year 2010+Storage: 600 MB available space,
438910,Minimum:OS: 10.9Processor: 2.2 GHz Intel Core i3Memory: 4 GB RAMGraphics: Intel HD Graphics 6000 seriesStorage: 700 MB available spaceSound Card: YesAdditional Notes: Xbox One Xbox 360 or Steam controller required (others such as PS4 may work too),Recommended:OS: 10.9Processor: 3.7 GHz Intel Core i7 or higherMemory: 8 GB RAMGraphics: AMD Radeon R9 M390 series or higherStorage: 700 MB available spaceSound Card: YesAdditional Notes: Xbox One Xbox 360 or Steam controller required (others such as PS4 may work too)
438920,Minimum:OS: 10.6.8 and aboveProcessor: Intel Core 2 Duo (Dual-Core) Quad Core Recommended CPU Speed: 2.4 GHzMemory: 4 GB RAMGraphics: Radeon HD2600 Geforce 8600 with 512 MB VRam or betterNetwork: Broadband Internet connectionStorage: 1 GB available spaceAdditional Notes: Two-button mouse needed,
439440,Minimum:OS: Mountain LionProcessor: 26 GHzMemory: 1 GB RAMGraphics: Intel HD Graphics 5000Network: Broadband Internet connectionStorage: 200 MB available spaceAdditional Notes: Gamepad highly recommended,Recommended:OS: El CapitanProcessor: 3 GHzMemory: 2 GB RAMGraphics: Intel Iris GraphicsNetwork: Broadband Internet connectionStorage: 200 MB available space
439550,Minimum:OS: OSX YosemiteProcessor: Dual CoreMemory: 2 GB RAMGraphics: Nvidia Geforce 8800 OR ATI Radeon HD 3870 OR equivalent/higherStorage: 2 GB available spaceSound Card: Mac OSX compatible,Recommended:OS: OSX El CapitanProcessor: Quad CoreMemory: 4 GB RAMGraphics: Nvidia GTX 460 OR AMD Radeon HD 5770 OR equivalent/higherStorage: 5 GB available spaceSound Card: Mac OSX compatible
439750,Minimum:OS: 10.6,
439770,Minimum:OS: 10.6,
439880,Minimum:OS: OSX Lion or newerProcessor: 2.0 ghz Dual CoreMemory: 2 GB RAMGraphics: Intel HD3000 or higher with OpenGL 2.1 supportStorage: 200 MB available spaceSound Card: OpenAL supported sound card,Recommended:OS: OSX Lion or newerProcessor: 2.0 ghz Dual CoreMemory: 2 GB RAMGraphics: Intel HD3000 or higher with OpenGL 2.1 supportStorage: 200 MB available spaceSound Card: OpenAL supported sound card
439910,Minimum:OS: OSX 10Processor: 1.0 GHz ProcessorGraphics: nVidia 320M or higher or Radeon 7000 or higher or Intel HD 3000 or higher,
439920,Minimum:OS: 10.7 or laterProcessor: IntelMemory: 1 GB RAM,
439930,Minimum:OS: OS X 10.6Processor: Any 64 or 32 bit processorMemory: 1 GB RAMStorage: 50 MB available space,
439940,Minimum:OS: OS X 10.6Processor: 1.66 GHzMemory: 2 GB RAMStorage: 700 MB available space,
439950,,
440020,Minimum:OS: 10.6x(Snow Leopard)Processor: 1.0 GHz Dual Core ProcessorMemory: 250 MB RAMGraphics: Intel HD Graphics 4000 or greaterStorage: 500 MB available space,
440100,Minimum:OS: Mac OSX 10.5 or higherProcessor: Intel Core i5 2.4 GHzMemory: 1 GB RAMGraphics: NVIDIA GeForce GT 300 Series or Radeon equivalent (512 MB VRAM)Storage: 1 GB available space,Recommended:OS: Mac OSX 10.5 or higherProcessor: Intel Core i5 2.4 GHzMemory: 1 GB RAMGraphics: NVIDIA GeForce GT 300 Series or Radeon equivalent (512 MB VRAM)Storage: 1 GB available space
440280,Minimum:OS: Mavericks,Recommended:OS: El Capitan
440310,Minimum:OS: OSX 10Processor: 2 GHz or HigherMemory: 2 GB RAMStorage: 200 MB available space,Recommended:OS: OSX 10Processor: 3 GHz or HigherMemory: 2 GB RAMStorage: 500 MB available space
440330,Minimum:OS: Snow Leopard 10.6 or higherProcessor: Dual core Intel or AMD at 2.8 GHzMemory: 4 GB RAMGraphics: Video card with 512MB of VRAM,Recommended:OS: OS X Yosemite 10.10.5 or betterProcessor: Dual core Intel or AMD at 2.8 GHz or betterMemory: 8 GB RAMGraphics: Video card with 1024MB of VRAM
440420,Minimum:OS: Mac OS X 10.8+Processor: 1.5GhzMemory: 2 GB RAMStorage: 2100 MB available space,
440520,Minimum:OS: 10.8Processor: 64-bit,Recommended:OS: 10.10Additional Notes: Does not yet support El-Capitan 10.11 or 10.12
440550,Minimum:OS: Mac OS X 10.8+Processor: Core 2 Duo 2GHz +Memory: 2 GB RAMGraphics: Shader Model 3.0 or higherStorage: 1 GB available space,Recommended:OS: Mac OS X 10.8+Processor: Intel Core i5 +Memory: 2 GB RAMGraphics: Shader Model 3.0 or higherStorage: 1 GB available space
440650,Minimum:OS: Macintosh(r) OSX 10.8+Processor: 2 GHz Dual CoreMemory: 4 GB RAMGraphics: nVidia(r) 8800 GT / AMD(r) 4670 or fasterStorage: 1 GB available space,
440730,Minimum:OS: 10.6Processor: Intel(R) Core(TM)2 Duo 2.4 AMD Athlon(TM) X2 2.8 GhzMemory: 4 GB RAMStorage: 5 GB available space,Recommended:OS: 10.11.4Processor: 23 GHz Intel Core i7Memory: 4 GB RAMStorage: 5 GB available space
440740,Minimum:OS: OS 10.6+Processor: 2.8 GHz Intel Core 2 Duo or betterMemory: 2 GB RAMStorage: 300 MB available space,
440750,Minimum:OS: OS X version 10.6 or betterProcessor: 1.6 GHzMemory: 512 MB RAMGraphics: Intel HD4000 or betterStorage: 250 MB available spaceSound Card: Direct X 9 compatible sound card or betterAdditional Notes: Should run on most potatoes.,
440770,Minimum:OS: MacOS X 10.8 or higherProcessor: 14 GHz or higherMemory: 2 GB RAMGraphics: with OpenGL 2.0 supportStorage: 200 MB available spaceAdditional Notes: Playing with a touchpad is not recommended! Please use a mouse or a touchscreen,
440790,Minimum:OS: OS X 10.8+Processor: SSE2 instruction set supportMemory: 2 GB RAMGraphics: DX9 (shader model 2.0)  generally everything made since 2004 should workStorage: 350 MB available space,
440800,Minimum:OS: OSXProcessor: 1.8 GHz Intel Core i5Memory: 2 GB RAMGraphics: Intel HD Graphics 4000Storage: 6 GB available spaceAdditional Notes: Initial installation requires one-time internet connection for Steam authentication,Recommended:OS: OSXProcessor: 2.26 GHz Intel Core Two DuoMemory: 4 GB RAMGraphics: nVidia GeForce 9400mStorage: 6 GB available spaceAdditional Notes: Initial installation requires one-time internet connection for Steam authentication
440870,Minimum:OS: Mac OS X 10.8+Processor: 1.6 GHz Pentium 4 or equivalentMemory: 1024 MB RAMStorage: 850 MB available space,
440880,Minimum:OS: OS X YosemiteMemory: 2 GB RAMGraphics: Integrated GPU supporting OpenGL2Storage: 512 MB available space,Recommended:OS: OS X El CapitanMemory: 4 GB RAMGraphics: Dedicated GPU supporting OpenGL2Storage: 512 MB available space
441050,Minimum:OS: OSX 10.9.5 10.10Processor: Intel Core i3 @ 2.00 GHzMemory: 1 GB RAMStorage: 700 MB available space,Recommended:OS: OSX 10.9.5 10.10Processor: Intel Core i3 @ 2.00 GHzMemory: 2 GB RAMStorage: 1 GB available space
441560,Minimum:OS: Still Being Determined,
441640,Minimum:OS: Mac OS X 10.9 (Mavericks)Processor: Dual core CPU 2.4 GHzMemory: 4 GB RAMGraphics: GeForce GTS 450-class (Intel HD 4000)Storage: 500 MB available space,Recommended:OS: Mac OS X 10.10 (Yosemite)Processor: Quad core CPU 3.0 GHzMemory: 6 GB RAMGraphics: GeForce GTX 760-class (Intel HD 5300)
441670,Minimum:OS: Mac OS X 10.6 Snow LeopardProcessor: Intel Core 2 DuoMemory: 1 GB RAMGraphics: Any videocardsStorage: 128 MB available space,Recommended:OS: Mac OS X 10.8 Mountain LionProcessor: Intel Core 2 DuoMemory: 1 GB RAMGraphics: Any videocardsStorage: 256 MB available spaceAdditional Notes: Xinput Gamepad
441680,Minimum:OS: Mac OS X 10.9 (Mavericks)Processor: Dual Core CPU 2.4 GHzMemory: 4 GB RAMGraphics: GeForce GTx 570-classStorage: 8 GB available space,Recommended:OS: Mac OS X 10.10 (Yosemite)Processor: Quad Core CPU 3.0 GHzMemory: 6 GB RAMGraphics: GeForce GTX 770-classStorage: 8 GB available space
442070,Minimum:OS: Mac OSX 10.5+Processor: Dual Core or higherMemory: 512 MB RAMNetwork: Broadband Internet connectionStorage: 500 MB available space,
442140,Minimum:OS: Mac OSX 10.5 or higherProcessor: 2.4GHz Intel Core i5Memory: 1 GB RAM,Recommended:OS: Mac OSX 10.5 or higherProcessor: 2.8GHz Intel Core i5
442190,Minimum:OS: OSX 10.10Processor: core i5 @ 2.5GHz equivalentMemory: 4 GB RAMGraphics: Intel HD Graphics 4000 equivalentStorage: 1500 MB available space,Recommended:OS: OSX 10.11 or higherProcessor: core i5 @ 2.5GHz equivalent or higherMemory: 6 GB RAMStorage: 1500 MB available space
442220,Minimum:OS: 10.6Processor: 1.8 Ghz Dual Core CPUMemory: 2 GB RAMGraphics: 512MB Dedicated MemoryNetwork: Broadband Internet connectionStorage: 600 MB available spaceSound Card: OpenAL CompatibleAdditional Notes: Install size will gradually increase with future updates.,Recommended:OS: 10.9Processor: 3.0 Ghz Quad Core CPU or fasterMemory: 8 GB RAMGraphics: 2 GB Dedicated MemoryNetwork: Broadband Internet connectionStorage: 600 MB available spaceSound Card: OpenAL CompatibleAdditional Notes: Install size will gradually increase with future updates.
442260,Minimum:OS: OS X Lion 10.7Processor: Dual Core 2.0Ghz +Memory: 2048 MB RAMGraphics: Integrated Graphics or BetterStorage: 2 GB available space,Recommended:OS: OS X Yosemite 10.10Processor: Dual Core 2.4Ghz +Memory: 2048 MB RAMGraphics: Integrated Graphics or BetterStorage: 2 GB available space
